path,true_label,prob_model_A,prob_model_B,pred_A,pred_B
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-443.png,Tuberculosis,0.9999526143074036,0.99995315,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-444.png,Tuberculosis,0.9999731779098511,0.99968255,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-445.png,Tuberculosis,0.9999991059303284,0.9999991,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-446.png,Tuberculosis,0.9999926686286926,0.9999998,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-447.png,Tuberculosis,0.9999915957450867,0.9998739,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-448.png,Tuberculosis,0.9999960064888,0.9999761,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-449.png,Tuberculosis,0.9999508261680603,0.9999802,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-45.png,Tuberculosis,0.9999917149543762,0.9999974,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-450.png,Tuberculosis,0.9999951124191284,0.9999217,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-451.png,Tuberculosis,0.9999921917915344,0.99980485,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-452.png,Tuberculosis,0.9999991655349731,0.99999595,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-453.png,Tuberculosis,0.9999998211860657,0.9999853,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-454.png,Tuberculosis,0.9999982118606567,0.99999416,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-455.png,Tuberculosis,0.9999874830245972,0.9999751,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-456.png,Tuberculosis,0.999996542930603,0.9999951,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-457.png,Tuberculosis,0.999383807182312,0.99604833,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-458.png,Tuberculosis,0.999992847442627,0.9997506,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-459.png,Tuberculosis,0.9999982714653015,0.99998665,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-46.png,Tuberculosis,0.9994150400161743,0.99994946,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-460.png,Tuberculosis,0.9999982714653015,0.99999833,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-461.png,Tuberculosis,0.9999983310699463,0.9999944,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-462.png,Tuberculosis,0.9999710917472839,0.9999756,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-463.png,Tuberculosis,0.9998637437820435,0.99991965,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-464.png,Tuberculosis,0.999993085861206,0.99999774,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-465.png,Tuberculosis,0.999954879283905,0.9999939,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-466.png,Tuberculosis,0.9998884201049805,0.9999993,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-467.png,Tuberculosis,0.9999939203262329,0.9999987,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-468.png,Tuberculosis,0.9999910593032837,0.99999845,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-469.png,Tuberculosis,0.9999939799308777,0.99999875,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-47.png,Tuberculosis,0.999942421913147,0.9997026,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-470.png,Tuberculosis,0.9999952912330627,0.9999994,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-471.png,Tuberculosis,0.9994429349899292,0.99999744,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-472.png,Tuberculosis,0.9993571043014526,0.9999994,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-473.png,Tuberculosis,0.9997075796127319,0.99718106,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-474.png,Tuberculosis,0.9999995827674866,0.99968773,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-475.png,Tuberculosis,0.9999197125434875,0.99997264,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-476.png,Tuberculosis,0.999897837638855,0.9999862,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-477.png,Tuberculosis,0.9999960064888,0.9998152,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-478.png,Tuberculosis,0.9999994039535522,0.9999982,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-479.png,Tuberculosis,0.9999976754188538,0.99296606,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-48.png,Tuberculosis,0.9992659687995911,0.9801989,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-480.png,Tuberculosis,0.9998151063919067,0.9999541,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-481.png,Tuberculosis,0.9999828338623047,0.9999924,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-482.png,Tuberculosis,0.9999722242355347,0.99993277,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-483.png,Tuberculosis,0.9999470114707947,0.9999366,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-484.png,Tuberculosis,0.9999995231628418,0.9998729,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-485.png,Tuberculosis,0.9998465776443481,0.9999813,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-486.png,Tuberculosis,0.9163750410079956,0.99309623,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-487.png,Tuberculosis,0.999999463558197,0.99928594,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-488.png,Tuberculosis,0.9999972581863403,0.9999937,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-489.png,Tuberculosis,0.5549831390380859,0.99997413,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-49.png,Tuberculosis,0.9993000626564026,0.91880935,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-490.png,Tuberculosis,0.995883584022522,0.9995122,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-491.png,Tuberculosis,0.9986207485198975,0.9999949,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-492.png,Tuberculosis,0.007665356621146202,0.9958324,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-493.png,Tuberculosis,0.8807432651519775,0.9956826,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-494.png,Tuberculosis,0.9998704195022583,0.9999132,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-495.png,Tuberculosis,0.9999980926513672,0.999751,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-496.png,Tuberculosis,0.9999864101409912,0.9999907,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-497.png,Tuberculosis,0.9999911785125732,0.9999083,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-498.png,Tuberculosis,0.9999658465385437,0.999998,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-499.png,Tuberculosis,0.9999984502792358,0.99994475,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-5.png,Tuberculosis,0.99979567527771,0.9999943,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-50.png,Tuberculosis,0.999671459197998,0.935364,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-500.png,Tuberculosis,0.9999995827674866,0.99990773,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-501.png,Tuberculosis,0.9325152039527893,0.9999913,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-502.png,Tuberculosis,0.9942800998687744,0.99988633,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-503.png,Tuberculosis,0.9999990463256836,0.9999914,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-504.png,Tuberculosis,1.0,0.9999929,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-505.png,Tuberculosis,0.999887228012085,0.99945295,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-506.png,Tuberculosis,0.9999954104423523,0.9999994,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-507.png,Tuberculosis,0.9999307990074158,0.99687135,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-508.png,Tuberculosis,0.9999904632568359,0.99998546,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-509.png,Tuberculosis,0.9999538064002991,0.9999941,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-51.png,Tuberculosis,0.9999889731407166,0.9616646,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-510.png,Tuberculosis,0.9999538064002991,0.9999941,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-511.png,Tuberculosis,0.9997725486755371,0.9999988,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-512.png,Tuberculosis,0.9998779296875,0.99803364,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-513.png,Tuberculosis,0.9999917149543762,0.99999803,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-514.png,Tuberculosis,0.9999845027923584,0.99996924,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-515.png,Tuberculosis,0.999998152256012,0.9999992,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-516.png,Tuberculosis,0.9999939203262329,1.0,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-517.png,Tuberculosis,0.9999905228614807,0.9999962,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-518.png,Tuberculosis,0.9999960660934448,0.999985,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-519.png,Tuberculosis,0.7285428643226624,0.9883858,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-52.png,Tuberculosis,0.9999980330467224,0.9999902,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-520.png,Tuberculosis,0.9998049736022949,0.9998911,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-521.png,Tuberculosis,0.9979055523872375,0.999938,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-522.png,Tuberculosis,0.9813907742500305,0.9998164,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-523.png,Tuberculosis,1.0,0.9998091,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-524.png,Tuberculosis,0.9999997019767761,0.9999741,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-525.png,Tuberculosis,0.9999460577964783,0.9999987,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-526.png,Tuberculosis,0.999998927116394,0.999998,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-527.png,Tuberculosis,0.9999796152114868,0.9999985,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-528.png,Tuberculosis,0.9987111687660217,0.99812067,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-529.png,Tuberculosis,0.9999937415122986,0.99999905,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-53.png,Tuberculosis,0.9999991059303284,0.99987555,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-530.png,Tuberculosis,0.9999883770942688,1.0,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-531.png,Tuberculosis,0.9999768137931824,0.9999997,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-532.png,Tuberculosis,1.0,0.9999982,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-533.png,Tuberculosis,0.9999995231628418,1.0,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-534.png,Tuberculosis,0.7896950840950012,0.91825426,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-535.png,Tuberculosis,0.9993703365325928,0.9979114,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-536.png,Tuberculosis,0.9999999403953552,0.99610865,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-537.png,Tuberculosis,0.9972167015075684,0.9999689,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-538.png,Tuberculosis,0.9999924302101135,0.9999705,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-539.png,Tuberculosis,0.9999998211860657,0.99999785,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-54.png,Tuberculosis,0.9999969601631165,0.99999046,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-540.png,Tuberculosis,0.9998372793197632,0.9783006,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-541.png,Tuberculosis,0.9999923706054688,0.9998691,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-542.png,Tuberculosis,0.9999172687530518,0.9988377,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-543.png,Tuberculosis,0.9998014569282532,0.99968505,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-544.png,Tuberculosis,0.6419841051101685,0.9995036,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-545.png,Tuberculosis,0.9999998211860657,0.99999946,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-546.png,Tuberculosis,0.999521017074585,0.9999999,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-547.png,Tuberculosis,0.4831783175468445,0.99975264,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-548.png,Tuberculosis,0.9999940991401672,0.99999887,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-549.png,Tuberculosis,0.999998152256012,0.9999993,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-55.png,Tuberculosis,0.9999881386756897,0.9999894,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-550.png,Tuberculosis,0.9999999403953552,0.9999993,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-551.png,Tuberculosis,0.9999813437461853,0.99999464,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-552.png,Tuberculosis,0.9999991655349731,0.99997973,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-553.png,Tuberculosis,0.9999969601631165,0.99999636,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-554.png,Tuberculosis,0.9999712705612183,0.9862621,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-555.png,Tuberculosis,0.9999362230300903,0.7486621,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-556.png,Tuberculosis,0.9551974534988403,0.5678013,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-557.png,Tuberculosis,0.9999752044677734,0.9999128,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-558.png,Tuberculosis,0.9998137950897217,0.999942,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-559.png,Tuberculosis,0.9977437257766724,0.9999026,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-56.png,Tuberculosis,1.0,0.9997877,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-560.png,Tuberculosis,0.9999961256980896,0.999991,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-561.png,Tuberculosis,0.9999930262565613,0.9999975,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-562.png,Tuberculosis,0.999976396560669,0.9999994,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-563.png,Tuberculosis,0.9999995827674866,0.99999726,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-564.png,Tuberculosis,0.9996459484100342,0.9992255,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-565.png,Tuberculosis,0.9997241497039795,0.712156,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-566.png,Tuberculosis,0.9982398748397827,0.9200046,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-567.png,Tuberculosis,0.999262809753418,0.95623124,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-568.png,Tuberculosis,0.9997554421424866,0.9934773,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-569.png,Tuberculosis,0.9999991655349731,0.9999873,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-57.png,Tuberculosis,1.0,0.9999397,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-570.png,Tuberculosis,0.9994226694107056,0.9998719,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-571.png,Tuberculosis,0.998877763748169,0.8802751,Tuberculosis,Normal
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-572.png,Tuberculosis,0.9984238147735596,0.99960864,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-573.png,Tuberculosis,0.9984591603279114,0.999969,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-574.png,Tuberculosis,0.999957263469696,0.9999433,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-575.png,Tuberculosis,0.9997833967208862,0.99994683,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-576.png,Tuberculosis,0.9999861121177673,0.99986446,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-577.png,Tuberculosis,0.9991858005523682,0.99998456,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-578.png,Tuberculosis,0.9999950528144836,0.9999683,Tuberculosis,Tuberculosis
..\TB_Chest_Radiography_Database\Tuberculosis\Tuberculosis-579.png,Tuberculosis,0.9991813898086548,0.99989444,Tuberculosis,Tuberculosis
